TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
12:12.9,0.766860113,0,0,1.248248675,0.459967104,0,0,0.589766176,0.55735752,0,0,0.607572314,1.117628127,0,0,1.158869131,1.436790881,0,0,1.433647393,726.4835165,843.3333333,220.8058608,765.1648352,738.5714286,-0.375977,0.158508,0.950806,2.444916,-27.170715,-0.104675,1,2,1,2,2,70,
12:13.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,794.1758242,649.9267399,182.5274725,795.3846154,634.6153846,-0.334717,0.125916,0.951355,5.36087,-15.013428,-11.454468,0,4,4,4,4,70,
12:14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
12:14.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,782.4908425,525.8241758,105.970696,799.4139194,1013.369963,-0.231689,0.085938,0.981201,3.37204,-8.845062,-3.708496,1,2,2,2,2,70,
12:15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
12:15.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,767.985348,799.8168498,332.8205128,780.4761905,781.2820513,-0.221069,0.074707,0.984558,3.244934,-6.243134,-0.770111,1,2,2,2,2,70,
12:16.9,0.986740211,0,0,0.72737362,0.323794756,0,0,0.642798793,0.312170209,0,0,0.592394646,1.20913909,0,0,1.296961355,1.004745972,0,0,1.015695015,794.981685,796.996337,197.032967,813.9194139,767.1794872,-0.19696,0.071411,1.000793,0.411224,-8.045044,0.70282,1,1,1,2,1,70,
12:17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
12:17.9,1.225166034,0,0,0.773394024,0.276245186,0,0,0.690374293,0.763644554,0,0,1.063127086,1.147031917,0,0,1.197741891,1.046525598,0,0,1.010589496,723.6630037,914.2490842,604.7985348,779.6703297,786.1172161,-0.209106,0.102905,0.972107,4.231873,-7.745972,-4.807587,1,1,1,2,1,70,
12:18.9,1.331668781,0,0,0.906613089,0.257864509,0,0,0.682719081,0.737908135,0,0,1.048660757,1.103420975,0,0,1.077681288,1.128945164,0,0,1.086768647,785.7142857,815.1282051,128.5347985,796.996337,649.1208791,-0.207336,0.087402,0.984497,-13.570404,-1.846771,30.071716,1,1,4,2,1,70,
12:19.9,1.01073162,0,0,0.883236876,1.020313577,0,0,0.544029317,1.012022625,0,0,0.836096564,1.202779317,0,0,1.169048054,1.313574843,0,0,1.293990046,725.2747253,709.1575092,45.53113553,774.029304,1028.278388,-0.21283,0.043213,0.987,4.044952,-6.519775,-1.622467,1,1,1,2,1,70,
12:20.9,0.769769745,0,0,0.543258935,0.793901203,0,0,0.41768995,1.015468292,0,0,0.815849113,1.353539245,0,0,1.245027763,1.418798351,0,0,1.438989881,746.2271062,755.0915751,258.2783883,788.5347985,591.5018315,-0.214844,0.06134,0.982971,6.60202,-4.201965,-0.755157,1,1,1,2,1,70,
12:21.9,0.505384076,0,0,0.454362201,0.351412653,0,0,0.626118105,0.706729024,0,0,1.016020893,1.33419849,0,0,1.211515436,1.149556539,0,0,1.148958204,765.5677656,800.6227106,319.5238095,793.7728938,747.8388278,-0.208801,0.06604,0.978577,4.501038,-7.783356,-1.936493,1,1,1,2,1,70,
12:22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
12:22.9,1.054338739,0,0,0.93263371,0.745688127,0,0,0.786207813,1.28204606,0,0,1.166417094,1.252077679,0,0,1.277156205,1.052258638,0,0,0.997127033,805.4578755,782.8937729,159.5604396,819.96337,880.8058608,-0.203613,0.074219,0.981567,4.777679,-6.95343,-1.689758,1,1,1,2,1,70,
12:23.9,1.045543391,0,0,0.952407809,0.7528269,0,0,0.728717796,1.28204606,0,0,1.148898707,0.885876134,0,0,0.98582011,0.88784714,0,0,0.836417344,628.5714286,845.3479853,282.4542125,656.7765568,776.043956,-0.191467,0.077332,0.984131,4.336548,-6.878662,-0.426178,1,1,1,2,1,70,
12:24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
12:24.9,0.48058388,0,0,0.641700594,0.323269224,0,0,0.473245111,0.354030523,0,0,0.636311922,0.813974307,0,0,0.916638271,0.695845056,0,0,0.826764424,726.8864469,757.5091575,16.92307692,762.7472527,989.1941392,-0.191956,0.085876,0.988953,4.26178,-6.646881,-1.413116,1,1,1,2,1,70,
12:25.9,0.209676554,0,0,0.409094831,0.300299244,0,0,0.385469731,0.490028802,0,0,0.175988403,1.211696951,0,0,1.138373211,0.8791234,0,0,0.669461929,779.2673993,676.1172161,0,810.6959707,1012.967033,-0.201294,0.08606,0.986023,3.813171,-7.731018,-2.325287,1,1,1,2,1,70,
12:26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
12:26.9,0.348518913,0,0,0.563010166,0.315220459,0,0,0.228546822,0.43892516,0,0,0.225404519,1.117648021,0,0,1.08456175,0.886516908,0,0,0.668562327,763.956044,626.5567766,170.03663,788.1318681,994.8351648,0.057739,0.092896,0.997864,-1.114044,-8.957214,5.749664,1,1,1,2,1,70,
12:27.9,0.454265476,0,0,1.077500016,0.181400519,0,0,0.598392807,0.381049851,0,0,0.733000827,0.853440669,0,0,0.814389503,0.834503648,0,0,0.887701956,775.2380952,819.5604396,56.00732601,796.1904762,818.7545788,0.052185,0.032654,0.999268,3.843079,-9.293671,3.357086,1,1,1,2,1,70,
12:28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
12:28.9,0.55887645,0,0,0.776062163,0.269761486,0,0,0.447092782,0.434376913,0,0,0.591433133,0.81619719,0,0,0.878023825,0.701136183,0,0,0.849531859,778.8644689,784.5054945,302.6007326,777.6556777,548.3882784,-0.220215,0.159607,0.975586,15.910645,11.977844,4.515991,1,1,1,2,1,70,
12:29.9,0.823381322,0,0,0.726749592,0.487865015,0,0,0.50719171,0.395589879,0,0,0.180513419,0.951551397,0,0,1.051630876,0.524895196,0,0,0.770513051,798.2051282,779.6703297,817.5457875,784.9084249,812.3076923,-0.385071,0.106934,0.892944,4.859924,-9.263763,-16.770477,1,1,1,2,1,70,
12:30.9,0.711259378,0,0,0.5906523,0.395787563,0,0,0.476934988,0.951696621,0,0,1.033679526,0.92067063,0,0,0.939876466,0.769111721,0,0,0.733960583,806.2637363,793.7728938,250.2197802,792.967033,643.4798535,-0.400696,0.188477,0.913025,8.224487,-10.923615,-6.773987,1,1,1,2,1,70,
12:31.9,0.708275647,0,0,0.495203857,0.034079335,0,0,0.282828109,0.761840929,0,0,0.582308574,0.932225255,0,0,0.862282156,0.795693169,0,0,0.631919492,794.1758242,762.7472527,2.417582418,799.4139194,678.9377289,-0.3797,0.174805,0.926636,1.600037,0.328979,0.934601,1,1,1,2,1,70,
12:32.9,0.987114293,0,0,1.273396051,0.437022275,0,0,0.808373123,1.006046318,0,0,0.961675383,1.082063058,0,0,1.032951672,0.757395942,0,0,0.641930212,736.959707,794.5787546,317.5091575,760.3296703,622.1245421,-0.299622,0.139587,0.960266,4.358978,-8.56842,-4.28421,1,1,1,2,1,70,
12:33.9,0.911296273,0,0,1.18617795,0.980094558,0,0,0.73782904,1.189292914,0,0,1.148610544,1.019375147,0,0,0.912839835,0.753546982,0,0,0.70623156,790.952381,832.4542125,342.0879121,790.1465201,714.7985348,-0.287842,0.139465,0.952698,4.157104,-4.044952,0.306549,1,1,1,2,1,70,
12:34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
12:34.9,0.849743737,0,0,0.944764587,0.888914725,0,0,0.765579494,1.155949053,0,0,1.158139168,1.066036902,0,0,0.977504802,0.763973433,0,0,0.713107,801.025641,672.4908425,0,820.7692308,1028.278388,-0.282593,0.144165,0.96405,0.762634,-8.583374,8.082428,1,1,1,2,1,70,
12:35.9,0.80835288,0,0,0.837861172,0.338925184,0,0,0.517823329,0.667406222,0,0,0.880720388,1.258366039,0,0,1.129635124,0.810699452,0,0,0.840883668,787.7289377,792.967033,221.6117216,780.8791209,811.5018315,-0.267883,0.11261,0.963196,2.83371,-8.740387,4.134674,1,1,1,2,1,70,
12:36.9,1.298553178,0,0,0.972573624,1.183026203,0,0,0.656214257,1.080974576,0,0,0.637442755,1.213772788,0,0,1.051731692,1.015242572,0,0,1.041968016,816.3369963,854.2124542,352.1611722,800.2197802,692.6373626,-0.279846,0.100098,0.986328,2.280426,-23.978119,-29.077301,1,1,4,2,1,70,
12:37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
12:37.9,1.282552201,0,0,0.973041035,1.088256011,0,0,0.747656123,1.080974576,0,0,0.798759288,1.18368982,0,0,1.052505309,1.049684853,0,0,1.091238897,768.7912088,771.6117216,327.985348,784.5054945,753.8827839,0.02478,-0.07959,1.003174,0.328979,-17.174225,-10.960999,1,1,1,2,1,70,
12:38.9,1.279295097,0,0,0.979075458,0.99011967,0,0,0.819624369,0.991636461,0,0,0.697955131,1.148035466,0,0,1.047890386,1.094733727,0,0,1.115289126,803.4432234,922.7106227,701.9047619,784.9084249,614.0659341,0.000305,0.220337,1.00177,-2.175751,13.51059,-5.704803,1,1,1,4,1,70,
12:39.9,1.279295097,0,0,1.270244548,0.99011967,0,0,1.078723028,0.991636461,0,0,1.08959115,1.148035466,0,0,1.156718689,1.094733727,0,0,1.046059976,738.5714286,891.6849817,351.3553114,784.1025641,763.1501832,-0.112976,0.043518,1.006042,-1.211243,-3.940277,10.317993,1,1,1,4,1,70,
12:40.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
12:40.9,1.279295097,0,0,1.288449194,0.99011967,0,0,1.099593404,0.991636461,0,0,1.120215323,1.148035466,0,0,1.09214182,1.094733727,0,0,0.960654125,699.0842491,768.7912088,0,765.5677656,623.7362637,0.041931,-0.048096,1.054077,-5.87677,-17.727509,34.632568,1,1,1,4,1,70,
12:41.9,1.279295097,0,0,1.356533786,0.99011967,0,0,1.095436472,0.991636461,0,0,0.980214069,1.148035466,0,0,1.235935112,1.094733727,0,0,0.93577397,752.2710623,750.2564103,271.978022,755.8974359,646.7032967,0.020264,-0.142517,0.978455,14.497528,10.744171,15.297546,1,1,1,4,1,70,
12:42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
12:42.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
12:42.9,1.279295097,0,0,1.356533786,0.99011967,0,0,1.095436472,0.991636461,0,0,0.980214069,1.148035466,0,0,1.235935112,1.094733727,0,0,0.93577397,777.6556777,785.3113553,862.2710623,771.6117216,657.5824176,-0.251465,0.074341,0.976257,6.998291,-8.00766,4.47113,1,1,1,4,1,70,
12:43.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
12:43.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
12:43.9,1.279295097,0,0,1.356533786,0.99011967,0,0,1.095436472,0.991636461,0,0,0.980214069,1.148035466,0,0,1.235935112,1.094733727,0,0,0.93577397,766.7765568,720.8424908,446.043956,762.3443223,632.6007326,-0.222717,0.070068,0.984253,2.033691,-12.119904,-3.783264,1,2,1,4,2,70,
12:44.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
12:44.9,1.279295097,0,0,1.356533786,0.99011967,0,0,1.095436472,0.991636461,0,0,0.980214069,1.148035466,0,0,1.235935112,1.094733727,0,0,0.93577397,807.8754579,772.8205128,264.7252747,830.4395604,637.4358974,-0.120544,0.005005,0.991455,4.142151,-11.618958,-1.547699,1,2,1,2,2,70,
12:45.9,1.279295097,0,0,1.356533786,0.99011967,0,0,1.095436472,0.991636461,0,0,0.980214069,1.148035466,0,0,1.235935112,1.094733727,0,0,0.93577397,835.6776557,703.9194139,353.3699634,847.7655678,791.3553114,0.025208,0.261169,1.057434,1.637421,-44.13559,-226.083679,1,2,1,4,2,70,
12:46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
12:46.9,1.279295097,0,0,1.356533786,0.99011967,0,0,1.095436472,0.991636461,0,0,0.980214069,1.148035466,0,0,1.235935112,1.094733727,0,0,0.93577397,777.2527473,815.5311355,0,806.2637363,642.6739927,0.018982,-0.013306,0.997314,14.033966,-6.220703,-15.521851,1,2,1,4,2,70,
12:46.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
12:47.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
12:47.9,1.279295097,0,0,1.356533786,0.99011967,0,0,1.095436472,0.991636461,0,0,0.980214069,1.148035466,0,0,1.235935112,1.094733727,0,0,0.93577397,760.3296703,822.3809524,103.1501832,790.5494505,1073.809524,-0.135559,0.152222,0.980286,9.592743,1.749573,10.258179,1,2,1,4,2,70,
12:48.9,1.279295097,0,0,1.356533786,0.99011967,0,0,1.095436472,0.991636461,0,0,0.980214069,1.148035466,0,0,1.235935112,1.094733727,0,0,0.93577397,755.8974359,754.2857143,145.4578755,790.1465201,506.0805861,-0.274597,0.349365,0.896667,14.572296,31.51474,33.002625,1,2,1,4,2,70,
12:49.9,1.279295097,0,0,1.215754127,0.99011967,0,0,1.008367856,0.991636461,0,0,1.209929958,1.148035466,0,0,1.177230467,1.094733727,0,0,0.852366509,799.010989,770,1470.29304,769.1941392,832.4542125,-0.20575,0.324768,0.940979,0.695343,-16.777954,-5.824432,1,1,1,4,1,70,
12:50.9,1.291302151,0,0,1.194565392,0.654395872,0,0,0.980830742,0.853805671,0,0,1.209929958,0.925648481,0,0,1.168398013,1.030098332,0,0,0.843899494,818.7545788,767.985348,432.7472527,845.7509158,643.4798535,-0.075867,0.226257,0.892944,9.97406,-3.947754,-3.902893,1,1,1,4,1,70,
12:51.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,766.7765568,709.5604396,7.655677656,795.7875458,920.2930403,-0.03363,0.276917,0.954285,-2.15332,-14.138641,-16.628418,0,4,4,4,4,70,
12:52.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
12:52.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,836.4835165,763.5531136,1212.820513,822.7838828,759.1208791,-0.12262,0.113342,0.969849,1.764526,1.607513,-13.3461,1,2,1,4,2,70,
12:53.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,789.3406593,809.0842491,15.31135531,780.4761905,734.1391941,-0.243469,0.226807,0.952148,4.553375,-7.536621,-0.254211,0,4,4,4,4,70,
12:54.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,806.6666667,795.3846154,367.0695971,812.3076923,688.6080586,-0.199524,0.243347,0.95752,4.134674,-9.159088,-1.764526,0,4,4,4,4,70,
12:55.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,826.007326,757.5091575,1080.25641,812.3076923,665.6410256,-0.159973,0.207397,0.984802,5.742188,-9.480591,-37.331696,0,4,4,4,4,70,
12:56.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,787.3260073,798.6080586,579.4139194,801.025641,817.5457875,-0.191956,0.152039,0.982849,1.001892,-9.039459,1.674805,0,4,4,4,4,70,
12:57.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778.4615385,724.4688645,46.73992674,801.8315018,1296.227106,-0.218689,0.090881,0.986023,5.487976,-5.465546,-4.201965,0,4,4,4,4,70,
12:58.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,773.2234432,789.7435897,298.1684982,791.7582418,621.7216117,-0.193726,0.150696,0.972534,4.029999,-6.04126,-1.24115,0,4,4,4,4,70,
12:59.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,772.4175824,779.6703297,553.2234432,790.952381,776.043956,-0.209778,0.140686,0.974487,4.47113,-4.785156,13.607788,0,4,4,4,4,70,
13:00.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,773.2234432,766.7765568,360.2197802,802.2344322,839.7069597,-0.212524,0.178223,0.970764,5.158997,-7.230072,-0.179443,0,4,4,4,4,70,
13:01.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800.2197802,825.6043956,476.6666667,809.8901099,730.1098901,-0.221802,0.179749,0.963196,4.336548,-6.901093,0.530853,0,4,4,4,4,70,
13:02.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,777.6556777,813.1135531,279.6336996,795.7875458,858.2417582,-0.21759,0.173462,0.967163,4.022522,-7.805786,-1.929016,0,4,4,4,4,70,
13:03.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,784.5054945,811.9047619,699.4871795,793.7728938,712.7838828,-0.215454,0.172729,0.968933,4.815063,-6.549683,-0.979462,0,4,4,4,4,70,
13:04.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,813.5164835,804.2490842,631.3919414,795.7875458,802.2344322,-0.218811,0.180786,0.965027,4.134674,-7.222595,-1.749573,0,4,4,4,4,70,
13:05.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,755.4945055,614.0659341,630.989011,782.4908425,1109.67033,-0.261414,0.053223,0.95166,-5.757141,-2.990723,-16.306915,0,4,4,4,4,70,
13:06.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,784.1025641,755.0915751,173.6630037,815.9340659,1043.992674,-0.296875,-0.042847,0.974121,3.065491,-7.581482,-3.820648,0,4,4,4,4,70,
13:07.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,782.4908425,815.5311355,1129.010989,774.8351648,469.4139194,-0.245422,-0.051147,0.964539,5.293579,-3.686066,1.59256,0,4,4,4,4,70,
13:08.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,788.5347985,786.1172161,244.1758242,781.6849817,813.5164835,-0.227295,-0.047424,0.979004,3.730927,-4.515991,14.467621,0,4,4,4,4,70,
13:09.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,834.0659341,743.8095238,630.5860806,833.6630037,1284.945055,-0.220459,0.12262,0.983765,7.409515,10.183411,-0.336456,0,4,4,4,4,70,
13:10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,826.4102564,841.3186813,435.1648352,825.2014652,780.4761905,-0.196838,0.136841,0.963379,2.758942,6.355286,-5.084229,0,4,4,4,4,70,
13:11.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,788.9377289,798.2051282,0,796.5934066,641.0622711,-0.039673,-0.17334,0.980164,23.185577,-23.394928,14.856415,0,4,4,4,4,70,
13:12.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778.4615385,1347.399267,0,733.3333333,0,-0.149597,0.041321,1.03894,-0.044861,0.665436,-3.783264,0,4,4,4,4,70,
13:13.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.2197802,1627.032967,0,0,-0.706726,0.155457,1.061279,1.487885,7.334747,0.844879,0,4,4,4,4,70,
13:14.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,765.1648352,0,1453.369963,868.3150183,1626.227106,-0.191162,0.112305,0.987488,3.686066,-10.51239,6.759033,0,4,4,4,4,70,
13:15.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1036.739927,920.2930403,765.5677656,1192.673993,-0.173462,0.117249,0.976257,3.469238,-10.205841,-0.254211,0,4,4,4,4,70,
13:16.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425.0915751,0,1413.479853,838.0952381,714.7985348,-0.13739,0.121094,0.990234,1.196289,-10.729218,-7.088013,0,4,4,4,4,70,
13:17.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,791.3553114,791.7582418,1036.739927,829.2307692,671.6849817,-0.17041,0.120178,0.986389,3.58139,-5.024414,1.360779,0,4,4,4,4,70,
13:18.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764.7619048,780.8791209,884.8351648,790.5494505,747.032967,-0.212158,0.124634,0.977539,4.830017,-5.85434,1.181335,0,4,4,4,4,70,
13:19.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,821.5750916,862.6739927,963.4065934,842.5274725,707.5457875,-0.215759,0.115356,0.982239,3.902893,-8.35907,-3.39447,0,4,4,4,4,70,
13:20.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1626.630037,1626.630037,0,1626.227106,-0.399719,0.126282,0.914978,-4.934692,-31.432495,0.934601,0,4,4,4,4,70,
13:21.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402930403,1626.630037,1627.032967,0,1189.85348,-0.263062,0.115479,0.987122,1.07666,-0.261688,0.979462,0,4,4,4,4,70,
13:22.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,868.7179487,1626.630037,1603.663004,731.7216117,898.5347985,-0.210876,0.112549,0.972656,5.345917,-5.450592,-2.803802,0,4,4,4,4,70,
13:23.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,817.9487179,1365.531136,1206.373626,893.6996337,571.7582418,-0.246826,0.115967,0.974426,5.046844,-7.394562,-1.510315,0,4,4,4,4,70,
13:24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
13:24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
13:24.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554.029304,491.5750916,1014.578755,878.7912088,1112.893773,-0.195312,0.112976,0.982361,-0.994415,-15.648956,-2.198181,1,2,2,4,2,70,
13:24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
13:25.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,826.4102564,884.4322344,794.981685,860.6593407,866.3003663,-0.217834,0.100281,0.968384,3.72345,-4.000092,-1.958923,1,2,1,1,2,70,
13:26.9,0,1.035374068,1.684053158,0,0,0.736887074,0.769328083,0,0,0.707933588,0.799578999,0,0,1.053345897,0.939919415,0,0,0.802934466,0.926532247,0,790.1465201,802.6373626,776.043956,849.7802198,788.9377289,-0.28656,0.082825,0.956848,-5.076752,6.624451,26.064148,1,2,1,1,2,70,
13:27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
13:27.9,0,0.931905397,1.644064664,1.597530269,0,0.421577901,1.119564054,0.736602525,0,0.636886676,0.829703459,0.912958643,0,1.032725097,0.893972606,1.236588388,0,0.864850525,0.809580864,1.040174459,550,859.4505495,815.5311355,923.5164835,1060.512821,-0.889282,0.177551,0.813416,-7.09549,-48.457184,6.235657,1,1,1,1,1,70,
13:28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
13:28.9,0,0.379071429,1.604389598,1.516445882,0,0.05477267,0.855977839,0.786546726,0,0.40686207,0.521183587,0.740991915,0,0.982087702,0.829163135,1.238157706,0,0.913829617,0.695158525,1.158283212,825.2014652,834.4688645,765.5677656,829.2307692,783.6996337,-0.262817,0.069458,0.968445,2.542114,-13.099365,0.53833,1,1,1,1,1,70,
13:29.9,0,0.296243126,1.231257302,1.516445882,0,0.339362944,0.696596568,0.786546726,0,0.398153433,0.444273627,0.740991915,0,0.859132889,0.861527267,1.238157706,0,0.588433195,0.588489832,1.158283212,838.9010989,813.5164835,815.1282051,841.7216117,788.1318681,-0.094055,0.090393,0.997925,0.471039,-16.404114,61.22757,1,1,1,1,1,70,
13:30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
13:30.9,1.773211945,1.482123726,1.389542227,1.516445882,1.424642721,0.919381238,0.868173329,0.786546726,1.030124093,0.446090395,0.644233541,0.740991915,1.048433588,0.761589886,0.666167128,1.238157706,0.661288276,0.724472581,0.550285311,1.158283212,831.2454212,840.9157509,776.8498168,838.9010989,718.021978,-0.15094,0.204407,0.972839,4.28421,-6.175842,-10.415192,1,1,1,1,1,70,
13:31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
13:31.9,1.773211945,2.000447423,2.05577891,1.516445882,1.424642721,1.261433864,1.116675877,0.786546726,1.030124093,0.872335014,0.790545638,0.740991915,1.048433588,0.692601909,0.923237685,1.238157706,0.661288276,1.068452424,1.001238225,1.158283212,862.2710623,849.3772894,800.6227106,837.6923077,742.1978022,-0.294617,0.166626,0.954834,3.259888,-7.910461,-2.990723,1,1,1,1,1,70,
13:32.9,0.849416697,1.627562764,1.815289059,0.77866672,1.027745273,0.83878567,0.751990828,0.91561162,0.939313939,0.91517158,0.776513501,1.017748026,1.13855025,0.888347138,0.823750978,1.057207814,0.774176241,0.913368375,0.824318435,0.775543923,827.2161172,836.0805861,834.4688645,821.1721612,708.3516484,-0.299927,0.121643,0.95575,3.790741,-4.61319,-4.015045,1,1,1,1,1,70,
13:33.9,0.64205519,0.402315595,0.88077307,0.515872381,0.619674907,-0.342937769,-0.003487548,0.530347892,0.942886489,0.296899032,0.373224022,1.094206088,0.975019798,0.911490053,0.710062271,0.954594326,0.604940172,0.741136516,0.700190888,0.71992577,796.5934066,799.010989,821.1721612,799.4139194,920.2930403,-0.307983,0.121216,0.951599,4.209442,-7.663727,-1.839294,1,1,1,1,1,70,
13:34.9,0.498606698,0.357530508,0.682238726,0.564605482,-0.238889903,-0.244691212,0.159096857,0.081029687,0.530096857,0.253210824,0.306421333,0.831966851,0.981219176,0.910457234,0.890478278,1.090922144,0.543129171,0.703603567,0.714954998,0.735141163,804.6520147,817.9487179,814.7252747,799.8168498,789.7435897,-0.312988,0.118652,0.952454,3.125305,-6.018829,-2.302856,1,1,1,1,1,70,
13:35.9,0.568274538,0.126882971,0.156203115,0.377767051,0.044387525,-0.083751721,0.10302416,-0.001538671,0.640968063,0.193891953,0.290281725,0.609883417,1.00150071,0.871887307,0.932071619,1.105447326,0.799159888,0.642520833,1.062335257,0.78596429,797.8021978,819.96337,839.7069597,799.8168498,788.9377289,-0.320251,0.114807,0.948486,4.373932,-6.04126,-1.495361,1,1,1,1,1,70,
